timestamp,temperature_c,relative_humidity_percent,cloud_cover_percent,shortwave_radiation_w_m2,wind_speed_kmh,precipitation_mm
2016-02-24 19:00:00,3.7,64,12,7.0,6.5,0.0
2016-02-24 20:00:00,2.6,71,4,0.0,6.9,0.0
2016-02-24 21:00:00,1.2,78,2,0.0,7.4,0.0
2016-02-24 22:00:00,-0.3,83,0,0.0,7.8,0.0
2016-02-24 23:00:00,-1.1,83,0,0.0,7.7,0.0
2016-02-25 00:00:00,-1.9,86,0,0.0,7.2,0.0
2016-02-25 01:00:00,-2.5,87,0,0.0,7.1,0.0
2016-02-25 02:00:00,-2.9,89,0,0.0,6.9,0.0
2016-02-25 03:00:00,-3.1,90,0,0.0,7.1,0.0
2016-02-25 04:00:00,-3.3,92,1,0.0,7.7,0.0
2016-02-25 05:00:00,-3.4,93,2,0.0,7.8,0.0
2016-02-25 06:00:00,-3.4,95,5,0.0,8.1,0.0
2016-02-25 07:00:00,-3.6,95,11,0.0,8.9,0.0
2016-02-25 08:00:00,-3.0,94,23,0.0,9.8,0.0
2016-02-25 09:00:00,-1.6,94,42,43.0,11.8,0.0
2016-02-25 10:00:00,1.3,87,63,128.0,12.7,0.0
2016-02-25 11:00:00,2.6,83,77,221.0,11.0,0.0
2016-02-25 12:00:00,3.5,75,77,252.0,10.4,0.0
2016-02-25 13:00:00,4.3,65,80,329.0,10.7,0.0
2016-02-25 14:00:00,4.6,60,80,317.0,12.0,0.0
2016-02-25 15:00:00,5.0,54,71,311.0,12.0,0.0
2016-02-25 16:00:00,4.7,52,81,151.0,11.0,0.0
2016-02-25 17:00:00,4.4,52,81,117.0,9.3,0.0
2016-02-25 18:00:00,4.1,55,83,47.0,5.4,0.0
2016-02-25 19:00:00,3.1,63,77,6.0,6.7,0.0
2016-02-25 20:00:00,2.8,67,93,0.0,5.8,0.0
2016-02-25 21:00:00,2.5,67,99,0.0,4.7,0.0
2016-02-25 22:00:00,1.4,76,96,0.0,3.9,0.0
2016-02-25 23:00:00,0.8,80,97,0.0,4.8,0.0
2016-02-26 00:00:00,0.6,81,99,0.0,5.3,0.0
2016-02-26 01:00:00,0.5,82,100,0.0,4.3,0.0
2016-02-26 02:00:00,0.0,84,99,0.0,4.7,0.0
2016-02-26 03:00:00,0.1,82,100,0.0,5.0,0.0
2016-02-26 04:00:00,-0.2,83,100,0.0,5.2,0.0
2016-02-26 05:00:00,-0.7,85,99,0.0,5.7,0.0
2016-02-26 06:00:00,-1.2,87,100,0.0,6.9,0.0
2016-02-26 07:00:00,-1.7,87,100,0.0,7.4,0.0
2016-02-26 08:00:00,-1.6,85,100,0.0,8.1,0.0
2016-02-26 09:00:00,-0.4,84,100,33.0,9.5,0.0
2016-02-26 10:00:00,2.3,76,99,112.0,10.5,0.0
2016-02-26 11:00:00,4.2,68,100,203.0,11.1,0.0
2016-02-26 12:00:00,5.4,59,100,306.0,13.2,0.0
2016-02-26 13:00:00,6.4,52,100,416.0,13.2,0.0
2016-02-26 14:00:00,6.8,51,100,363.0,12.2,0.0
2016-02-26 15:00:00,6.6,53,96,220.0,12.1,0.0
2016-02-26 16:00:00,6.2,57,82,158.0,12.1,0.0
2016-02-26 17:00:00,5.8,61,83,114.0,12.7,0.0
2016-02-26 18:00:00,5.2,67,96,52.0,10.5,0.0
2016-02-26 19:00:00,4.2,73,100,5.0,10.2,0.0
2016-02-26 20:00:00,2.9,79,99,0.0,11.2,0.0
2016-02-26 21:00:00,2.0,85,98,0.0,12.2,0.0
2016-02-26 22:00:00,1.4,89,84,0.0,10.8,0.0
2016-02-26 23:00:00,0.6,90,92,0.0,10.7,0.0
2016-02-27 00:00:00,0.2,91,100,0.0,11.9,0.0
2016-02-27 01:00:00,0.1,92,100,0.0,12.1,0.0
2016-02-27 02:00:00,-0.3,93,100,0.0,11.6,0.0
2016-02-27 03:00:00,-0.7,94,100,0.0,11.6,0.0
2016-02-27 04:00:00,-0.6,93,100,0.0,12.2,0.0
2016-02-27 05:00:00,0.3,92,100,0.0,12.2,0.0
2016-02-27 06:00:00,0.8,91,100,0.0,12.4,0.0
2016-02-27 07:00:00,1.1,89,100,0.0,13.6,0.0
2016-02-27 08:00:00,1.8,80,99,0.0,14.0,0.0
2016-02-27 09:00:00,2.3,75,99,37.0,15.7,0.0
2016-02-27 10:00:00,3.7,70,97,104.0,16.1,0.0
2016-02-27 11:00:00,4.6,64,100,162.0,16.3,0.0
2016-02-27 12:00:00,5.3,58,100,201.0,23.7,0.0
2016-02-27 13:00:00,5.6,55,100,228.0,24.6,0.0
2016-02-27 14:00:00,5.6,53,100,204.0,25.5,0.0
2016-02-27 15:00:00,5.5,52,100,186.0,24.3,0.0
2016-02-27 16:00:00,5.2,53,100,138.0,23.8,0.0
2016-02-27 17:00:00,4.9,55,100,115.0,23.9,0.0
2016-02-27 18:00:00,4.4,57,100,56.0,21.5,0.0
2016-02-27 19:00:00,4.0,59,100,7.0,21.9,0.0
2016-02-27 20:00:00,3.6,61,100,0.0,22.4,0.0
2016-02-27 21:00:00,3.4,63,100,0.0,21.4,0.0
2016-02-27 22:00:00,3.4,64,100,0.0,20.4,0.0
2016-02-27 23:00:00,3.5,64,100,0.0,21.4,0.0
2016-02-28 00:00:00,3.4,64,98,0.0,20.4,0.0
2016-02-28 01:00:00,3.4,64,100,0.0,19.6,0.0
2016-02-28 02:00:00,3.2,65,100,0.0,19.4,0.0
2016-02-28 03:00:00,3.1,67,99,0.0,19.1,0.0
2016-02-28 04:00:00,2.9,69,99,0.0,19.1,0.0
2016-02-28 05:00:00,2.5,71,100,0.0,19.1,0.0
2016-02-28 06:00:00,2.4,71,98,0.0,19.7,0.0
2016-02-28 07:00:00,2.3,72,99,0.0,20.0,0.0
2016-02-28 08:00:00,2.5,74,100,0.0,19.8,0.0
2016-02-28 09:00:00,2.9,75,100,34.0,19.5,0.0
2016-02-28 10:00:00,3.8,75,99,116.0,18.0,0.0
2016-02-28 11:00:00,4.7,71,99,207.0,21.0,0.0
2016-02-28 12:00:00,5.8,63,100,308.0,26.6,0.0
2016-02-28 13:00:00,6.1,60,99,222.0,27.3,0.0
2016-02-28 14:00:00,6.7,55,98,254.0,27.0,0.0
2016-02-28 15:00:00,6.8,54,97,222.0,26.7,0.0
2016-02-28 16:00:00,6.5,57,96,157.0,25.0,0.0
2016-02-28 17:00:00,6.3,57,87,145.0,22.7,0.0
2016-02-28 18:00:00,5.5,61,64,78.0,19.6,0.0
2016-02-28 19:00:00,4.4,64,50,11.0,18.7,0.0
2016-02-28 20:00:00,3.8,68,50,0.0,18.7,0.0
2016-02-28 21:00:00,3.3,71,53,0.0,18.2,0.0
2016-02-28 22:00:00,3.0,73,60,0.0,17.0,0.0
2016-02-28 23:00:00,2.8,75,51,0.0,14.9,0.0
2016-02-29 00:00:00,2.8,76,35,0.0,14.4,0.0
2016-02-29 01:00:00,2.5,78,43,0.0,13.9,0.0
2016-02-29 02:00:00,2.0,81,44,0.0,13.5,0.0
2016-02-29 03:00:00,1.3,86,24,0.0,13.2,0.0
2016-02-29 04:00:00,0.6,89,65,0.0,12.4,0.0
2016-02-29 05:00:00,0.1,91,78,0.0,11.7,0.0
2016-02-29 06:00:00,-0.4,92,15,0.0,12.0,0.0
2016-02-29 07:00:00,-0.8,93,72,0.0,11.5,0.0
2016-02-29 08:00:00,-0.8,94,95,0.0,11.3,0.0
2016-02-29 09:00:00,0.2,94,19,59.0,12.0,0.0
2016-02-29 10:00:00,2.7,87,21,182.0,10.3,0.0
2016-02-29 11:00:00,4.4,75,50,301.0,9.2,0.0
2016-02-29 12:00:00,5.2,67,98,360.0,9.3,0.0
2016-02-29 13:00:00,5.8,63,100,382.0,7.7,0.0
2016-02-29 14:00:00,6.2,61,100,417.0,5.9,0.0
2016-02-29 15:00:00,6.4,60,100,384.0,4.2,0.0
2016-02-29 16:00:00,6.3,59,100,279.0,2.7,0.0
2016-02-29 17:00:00,6.2,58,100,189.0,3.3,0.0
2016-02-29 18:00:00,5.8,60,99,86.0,2.7,0.0
2016-02-29 19:00:00,5.0,67,100,11.0,4.9,0.0
2016-02-29 20:00:00,4.3,72,100,0.0,7.7,0.0
2016-02-29 21:00:00,4.1,72,100,0.0,9.3,0.0
2016-02-29 22:00:00,3.9,72,100,0.0,10.1,0.0
2016-02-29 23:00:00,4.1,72,100,0.0,12.0,0.0
2016-03-01 00:00:00,4.1,74,100,0.0,13.4,0.0
2016-03-01 01:00:00,4.1,76,100,0.0,15.5,0.1
2016-03-01 02:00:00,3.9,79,100,0.0,18.0,0.3
2016-03-01 03:00:00,3.9,81,100,0.0,19.7,0.2
2016-03-01 04:00:00,4.1,83,100,0.0,21.9,0.0
2016-03-01 05:00:00,4.6,85,100,0.0,23.5,0.0
2016-03-01 06:00:00,5.2,86,100,0.0,24.7,0.0
2016-03-01 07:00:00,5.9,88,100,0.0,25.7,0.0
2016-03-01 08:00:00,6.2,93,100,0.0,26.3,0.2
2016-03-01 09:00:00,6.9,95,100,5.0,26.9,0.1
2016-03-01 10:00:00,7.8,96,100,17.0,27.4,0.0
2016-03-01 11:00:00,8.6,95,100,33.0,27.7,0.0
2016-03-01 12:00:00,9.1,95,100,45.0,27.8,0.5
2016-03-01 13:00:00,9.4,95,100,41.0,27.5,1.2
2016-03-01 14:00:00,9.4,95,99,28.0,25.8,0.7
2016-03-01 15:00:00,9.9,94,99,79.0,25.3,0.0
2016-03-01 16:00:00,10.9,90,100,114.0,23.7,0.0
2016-03-01 17:00:00,11.1,87,100,80.0,22.9,0.0
2016-03-01 18:00:00,10.8,85,100,38.0,23.0,0.0
2016-03-01 19:00:00,9.9,83,100,7.0,24.2,0.0
2016-03-01 20:00:00,9.7,86,100,0.0,24.3,0.0
2016-03-01 21:00:00,8.9,84,100,0.0,24.2,0.0
2016-03-01 22:00:00,8.4,83,100,0.0,23.7,0.0
2016-03-01 23:00:00,8.0,82,100,0.0,23.7,0.0
2016-03-02 00:00:00,7.7,80,57,0.0,23.7,0.0
2016-03-02 01:00:00,7.3,80,76,0.0,23.9,0.0
2016-03-02 02:00:00,6.9,80,99,0.0,24.3,0.0
2016-03-02 03:00:00,6.4,79,98,0.0,24.6,0.3
2016-03-02 04:00:00,5.4,81,99,0.0,22.7,0.4
2016-03-02 05:00:00,4.7,82,90,0.0,21.4,0.0
2016-03-02 06:00:00,3.7,81,36,0.0,23.2,0.0
2016-03-02 07:00:00,3.2,79,11,0.0,25.5,0.0
2016-03-02 08:00:00,2.9,80,58,1.0,25.8,0.0
2016-03-02 09:00:00,3.6,78,19,71.0,27.4,0.0
2016-03-02 10:00:00,5.0,75,9,214.0,25.2,0.0
2016-03-02 11:00:00,6.4,68,98,345.0,33.5,0.0
2016-03-02 12:00:00,7.0,66,99,349.0,29.4,0.0
2016-03-02 13:00:00,5.5,75,88,252.0,31.0,0.4
2016-03-02 14:00:00,5.3,71,98,305.0,34.0,1.2
2016-03-02 15:00:00,5.0,82,81,239.0,36.1,0.7
2016-03-02 16:00:00,5.6,78,63,214.0,36.8,0.1
2016-03-02 17:00:00,5.9,74,49,233.0,33.9,0.2
2016-03-02 18:00:00,5.3,72,68,105.0,27.7,0.0
2016-03-02 19:00:00,4.7,73,85,15.0,22.6,0.0
2016-03-02 20:00:00,4.3,76,96,0.0,21.0,0.0
2016-03-02 21:00:00,3.6,81,97,0.0,20.9,0.6
2016-03-02 22:00:00,3.7,84,91,0.0,23.5,0.6
2016-03-02 23:00:00,4.6,81,52,0.0,24.4,0.0
2016-03-03 00:00:00,4.6,79,60,0.0,24.5,0.0
2016-03-03 01:00:00,5.0,78,82,0.0,27.3,0.0
2016-03-03 02:00:00,5.1,77,75,0.0,30.4,0.0
2016-03-03 03:00:00,4.7,81,70,0.0,32.0,0.1
2016-03-03 04:00:00,4.3,82,87,0.0,32.6,0.1
2016-03-03 05:00:00,4.0,81,92,0.0,31.6,0.1
2016-03-03 06:00:00,3.7,82,92,0.0,29.1,0.0
2016-03-03 07:00:00,3.3,84,86,0.0,25.6,0.0
2016-03-03 08:00:00,3.6,81,85,1.0,22.3,0.0
2016-03-03 09:00:00,3.8,81,75,44.0,18.4,0.0
2016-03-03 10:00:00,4.3,77,39,174.0,19.2,0.0
2016-03-03 11:00:00,5.2,69,97,326.0,15.3,0.0
2016-03-03 12:00:00,6.2,61,100,386.0,12.9,0.0
2016-03-03 13:00:00,6.9,56,100,373.0,12.9,0.0
2016-03-03 14:00:00,7.5,52,100,362.0,14.1,0.0
2016-03-03 15:00:00,8.0,50,100,327.0,14.6,0.0
2016-03-03 16:00:00,8.1,52,99,244.0,12.8,0.0
2016-03-03 17:00:00,7.9,57,96,121.0,13.7,0.0
2016-03-03 18:00:00,7.2,64,100,68.0,10.9,0.0
2016-03-03 19:00:00,6.3,70,100,9.0,10.2,0.0
2016-03-03 20:00:00,5.4,84,98,0.0,12.4,0.0
2016-03-03 21:00:00,5.2,85,100,0.0,15.1,0.0
2016-03-03 22:00:00,5.0,86,100,0.0,17.0,0.0
2016-03-03 23:00:00,5.2,85,100,0.0,19.8,0.3
2016-03-04 00:00:00,5.2,88,100,0.0,23.4,1.2
2016-03-04 01:00:00,5.2,93,100,0.0,25.4,1.7
2016-03-04 02:00:00,5.5,96,100,0.0,22.6,1.7
2016-03-04 03:00:00,6.0,92,99,0.0,22.7,0.5
2016-03-04 04:00:00,5.1,91,99,0.0,20.9,0.2
2016-03-04 05:00:00,3.7,89,100,0.0,19.6,0.0
2016-03-04 06:00:00,2.7,85,87,0.0,17.1,0.0
2016-03-04 07:00:00,1.9,85,24,0.0,15.9,0.0
2016-03-04 08:00:00,1.0,89,1,2.0,14.1,0.0
2016-03-04 09:00:00,1.3,89,0,85.0,14.3,0.0
2016-03-04 10:00:00,2.6,82,1,228.0,15.0,0.0
2016-03-04 11:00:00,3.9,74,11,365.0,13.5,0.0
2016-03-04 12:00:00,5.1,65,20,451.0,13.9,0.0
2016-03-04 13:00:00,6.1,55,25,496.0,15.2,0.0
2016-03-04 14:00:00,6.6,50,41,476.0,15.8,0.0
2016-03-04 15:00:00,6.8,48,48,424.0,14.3,0.0
2016-03-04 16:00:00,6.9,48,56,369.0,12.4,0.0
2016-03-04 17:00:00,6.4,50,76,272.0,13.5,0.0
2016-03-04 18:00:00,5.5,58,60,135.0,6.9,0.0
2016-03-04 19:00:00,4.1,66,65,21.0,6.0,0.0
2016-03-04 20:00:00,2.9,83,65,0.0,5.7,0.0
2016-03-04 21:00:00,1.6,90,12,0.0,7.9,0.0
2016-03-04 22:00:00,1.5,88,7,0.0,5.7,0.0
2016-03-04 23:00:00,1.4,89,33,0.0,2.1,0.0
2016-03-05 00:00:00,0.8,93,12,0.0,5.6,0.0
2016-03-05 01:00:00,-1.0,97,5,0.0,5.6,0.0
2016-03-05 02:00:00,-2.0,98,2,0.0,6.2,0.0
2016-03-05 03:00:00,-2.8,97,22,0.0,8.3,0.0
2016-03-05 04:00:00,-2.9,96,73,0.0,8.3,0.0
2016-03-05 05:00:00,-3.1,95,96,0.0,9.1,0.0
2016-03-05 06:00:00,-3.1,94,100,0.0,10.0,0.0
2016-03-05 07:00:00,-3.0,93,95,0.0,11.4,0.0
2016-03-05 08:00:00,-1.5,93,94,3.0,12.6,0.0
2016-03-05 09:00:00,0.7,93,93,67.0,14.0,0.0
2016-03-05 10:00:00,2.4,88,98,164.0,18.2,0.0
2016-03-05 11:00:00,3.7,83,93,202.0,17.7,0.1
2016-03-05 12:00:00,4.6,82,93,275.0,18.3,0.7
2016-03-05 13:00:00,5.6,83,97,306.0,19.0,0.2
2016-03-05 14:00:00,6.5,81,96,342.0,21.7,0.2
2016-03-05 15:00:00,7.0,77,97,350.0,22.7,0.2
2016-03-05 16:00:00,6.7,75,88,285.0,23.2,0.3
2016-03-05 17:00:00,5.9,74,88,230.0,23.2,0.4
2016-03-05 18:00:00,5.1,73,75,90.0,21.9,0.0
2016-03-05 19:00:00,4.4,75,20,17.0,18.5,0.0
2016-03-05 20:00:00,3.2,86,24,0.0,18.2,0.0
2016-03-05 21:00:00,2.8,86,23,0.0,17.4,0.0
2016-03-05 22:00:00,2.5,86,21,0.0,17.3,0.0
2016-03-05 23:00:00,2.2,86,28,0.0,17.3,0.0
2016-03-06 00:00:00,1.9,87,11,0.0,17.7,0.0
2016-03-06 01:00:00,1.8,87,5,0.0,17.2,0.0
2016-03-06 02:00:00,1.4,88,4,0.0,17.1,0.0
2016-03-06 03:00:00,0.9,90,9,0.0,17.1,0.0
2016-03-06 04:00:00,0.6,91,12,0.0,16.3,0.0
2016-03-06 05:00:00,0.2,92,1,0.0,15.8,0.0
2016-03-06 06:00:00,-0.2,92,4,0.0,15.1,0.0
2016-03-06 07:00:00,-0.6,93,26,0.0,15.1,0.0
2016-03-06 08:00:00,-0.5,94,60,4.0,14.6,0.0
2016-03-06 09:00:00,0.7,93,79,74.0,14.6,0.0
2016-03-06 10:00:00,2.2,84,97,176.0,19.0,0.0
2016-03-06 11:00:00,3.1,80,81,224.0,16.3,0.0
2016-03-06 12:00:00,4.0,75,88,297.0,14.1,0.0
2016-03-06 13:00:00,4.8,71,85,301.0,12.0,0.0
2016-03-06 14:00:00,5.7,71,98,455.0,10.8,0.0
2016-03-06 15:00:00,6.2,71,95,448.0,10.0,0.0
2016-03-06 16:00:00,6.3,71,85,366.0,9.8,0.0
2016-03-06 17:00:00,5.0,76,53,256.0,10.1,0.4
2016-03-06 18:00:00,3.9,81,50,120.0,9.5,0.2
2016-03-06 19:00:00,2.9,85,35,22.0,6.7,0.0
2016-03-06 20:00:00,2.4,84,14,0.0,6.4,0.0
2016-03-06 21:00:00,1.3,90,7,0.0,7.1,0.0
2016-03-06 22:00:00,0.1,91,8,0.0,7.1,0.0
2016-03-06 23:00:00,-0.8,92,59,0.0,7.7,0.0
2016-03-07 00:00:00,-1.4,92,26,0.0,8.9,0.0
2016-03-07 01:00:00,-1.7,93,6,0.0,9.3,0.0
2016-03-07 02:00:00,-1.9,93,13,0.0,10.1,0.0
2016-03-07 03:00:00,-1.7,93,7,0.0,10.8,0.0
2016-03-07 04:00:00,-1.6,93,1,0.0,11.8,0.0
2016-03-07 05:00:00,-1.9,93,1,0.0,12.8,0.0
2016-03-07 06:00:00,-2.1,92,0,0.0,13.0,0.0
2016-03-07 07:00:00,-2.2,90,0,0.0,13.2,0.0
2016-03-07 08:00:00,-2.0,90,0,5.0,14.5,0.0
2016-03-07 09:00:00,-0.5,89,0,98.0,15.2,0.0
2016-03-07 10:00:00,1.2,81,10,245.0,18.0,0.0
2016-03-07 11:00:00,3.0,72,0,383.0,17.7,0.0
2016-03-07 12:00:00,4.5,64,28,442.0,21.8,0.0
2016-03-07 13:00:00,5.3,60,27,485.0,21.6,0.0
2016-03-07 14:00:00,5.8,57,37,407.0,21.7,0.0
2016-03-07 15:00:00,6.1,55,45,392.0,22.1,0.0
2016-03-07 16:00:00,6.1,57,51,326.0,20.7,0.1
2016-03-07 17:00:00,5.8,63,44,248.0,19.6,0.0
2016-03-07 18:00:00,5.3,66,34,134.0,15.5,0.0
2016-03-07 19:00:00,4.2,69,11,27.0,12.6,0.0
2016-03-07 20:00:00,3.2,69,20,0.0,11.3,0.0
2016-03-07 21:00:00,2.1,75,0,0.0,9.8,0.0
2016-03-07 22:00:00,0.8,82,0,0.0,8.4,0.0
2016-03-07 23:00:00,-0.4,86,0,0.0,7.1,0.0
2016-03-08 00:00:00,-1.4,87,0,0.0,7.7,0.0
2016-03-08 01:00:00,-2.0,88,0,0.0,7.2,0.0
2016-03-08 02:00:00,-2.5,88,0,0.0,7.2,0.0
2016-03-08 03:00:00,-2.9,88,0,0.0,6.8,0.0
2016-03-08 04:00:00,-3.2,88,2,0.0,6.7,0.0
2016-03-08 05:00:00,-3.4,88,15,0.0,6.1,0.0
2016-03-08 06:00:00,-3.5,87,74,0.0,6.6,0.0
2016-03-08 07:00:00,-3.6,88,96,0.0,6.2,0.0
2016-03-08 08:00:00,-2.3,87,100,5.0,6.4,0.0
2016-03-08 09:00:00,-0.5,85,100,54.0,8.4,0.0
2016-03-08 10:00:00,1.9,75,100,115.0,9.3,0.0
2016-03-08 11:00:00,4.1,67,99,216.0,11.0,0.0
2016-03-08 12:00:00,4.7,68,72,188.0,13.8,0.0
2016-03-08 13:00:00,5.9,70,97,306.0,16.6,0.0
2016-03-08 14:00:00,6.7,69,97,288.0,17.2,0.0
2016-03-08 15:00:00,7.4,65,100,239.0,18.1,0.0
2016-03-08 16:00:00,7.2,69,98,123.0,16.8,0.0
2016-03-08 17:00:00,6.6,76,100,41.0,15.9,0.0
2016-03-08 18:00:00,6.3,79,100,28.0,15.8,0.0
2016-03-08 19:00:00,5.9,82,100,6.0,16.2,0.0
2016-03-08 20:00:00,5.9,85,100,0.0,18.2,0.0
2016-03-08 21:00:00,6.1,87,100,0.0,19.6,0.0
2016-03-08 22:00:00,6.3,89,100,0.0,21.0,0.0
2016-03-08 23:00:00,6.5,91,100,0.0,21.6,0.0
2016-03-09 00:00:00,6.6,93,100,0.0,22.7,0.1
2016-03-09 01:00:00,6.8,94,100,0.0,21.6,0.1
2016-03-09 02:00:00,6.8,95,100,0.0,22.1,0.3
2016-03-09 03:00:00,6.7,97,100,0.0,22.4,0.5
2016-03-09 04:00:00,6.7,95,100,0.0,24.5,1.2
2016-03-09 05:00:00,6.8,95,100,0.0,28.4,2.3
2016-03-09 06:00:00,6.8,94,100,0.0,31.4,3.2
2016-03-09 07:00:00,6.8,93,100,0.0,31.9,3.1
2016-03-09 08:00:00,6.7,95,100,1.0,29.4,1.7
2016-03-09 09:00:00,7.0,95,100,10.0,25.4,0.5
2016-03-09 10:00:00,7.2,95,100,31.0,20.5,0.0
2016-03-09 11:00:00,7.5,94,99,69.0,12.3,0.0
2016-03-09 12:00:00,7.9,90,88,113.0,7.7,0.0
2016-03-09 13:00:00,8.6,81,53,231.0,8.4,0.1
2016-03-09 14:00:00,9.1,75,44,264.0,9.0,0.1
2016-03-09 15:00:00,9.1,75,59,212.0,10.9,0.1
2016-03-09 16:00:00,8.7,78,59,201.0,12.3,0.4
2016-03-09 17:00:00,8.0,83,59,162.0,14.1,0.4
2016-03-09 18:00:00,7.1,87,80,65.0,14.5,0.2
2016-03-09 19:00:00,6.2,89,100,11.0,12.5,0.2
2016-03-09 20:00:00,6.1,89,100,0.0,12.6,0.1
2016-03-09 21:00:00,5.9,89,99,0.0,12.9,0.1
2016-03-09 22:00:00,5.7,89,100,0.0,12.6,0.0
2016-03-09 23:00:00,5.6,89,97,0.0,11.4,0.0
2016-03-10 00:00:00,5.5,90,99,0.0,11.3,0.0
2016-03-10 01:00:00,5.4,91,98,0.0,11.5,0.0
2016-03-10 02:00:00,5.1,93,98,0.0,11.2,0.0
2016-03-10 03:00:00,4.9,94,95,0.0,10.8,0.0
2016-03-10 04:00:00,4.7,95,94,0.0,10.1,0.0
2016-03-10 05:00:00,4.5,96,96,0.0,9.8,0.0
2016-03-10 06:00:00,4.4,97,98,0.0,10.0,0.0
2016-03-10 07:00:00,4.2,97,99,0.0,9.5,0.0
2016-03-10 08:00:00,5.0,95,100,3.0,10.0,0.0
2016-03-10 09:00:00,5.4,92,100,23.0,12.7,0.0
2016-03-10 10:00:00,5.9,88,99,49.0,13.4,0.0
2016-03-10 11:00:00,6.7,83,96,96.0,10.1,0.1
2016-03-10 12:00:00,7.8,74,98,199.0,9.2,0.2
2016-03-10 13:00:00,8.5,68,98,255.0,9.4,0.1
2016-03-10 14:00:00,8.8,66,97,197.0,8.1,0.0
2016-03-10 15:00:00,9.3,61,93,233.0,8.8,0.0
2016-03-10 16:00:00,9.2,61,91,173.0,7.6,0.0
2016-03-10 17:00:00,9.2,61,72,167.0,7.6,0.0
2016-03-10 18:00:00,8.5,66,57,87.0,6.9,0.0
2016-03-10 19:00:00,7.2,73,49,25.0,6.5,0.0
2016-03-10 20:00:00,5.6,88,33,0.0,5.8,0.0
2016-03-10 21:00:00,4.4,92,23,0.0,4.9,0.0
2016-03-10 22:00:00,3.5,94,27,0.0,6.4,0.0
2016-03-10 23:00:00,2.6,96,18,0.0,6.5,0.0
2016-03-11 00:00:00,1.7,98,14,0.0,7.6,0.0
2016-03-11 01:00:00,1.2,98,5,0.0,8.1,0.0
2016-03-11 02:00:00,0.4,99,29,0.0,7.6,0.0
2016-03-11 03:00:00,-0.3,99,48,0.0,8.1,0.0
2016-03-11 04:00:00,-1.0,100,100,0.0,6.5,0.0
2016-03-11 05:00:00,-1.5,99,100,0.0,6.4,0.0
2016-03-11 06:00:00,-1.8,99,100,0.0,5.5,0.0
2016-03-11 07:00:00,-1.9,99,100,0.0,5.6,0.0
2016-03-11 08:00:00,-0.5,99,100,6.0,5.6,0.0
2016-03-11 09:00:00,0.7,99,100,64.0,6.4,0.0
2016-03-11 10:00:00,1.9,98,100,132.0,6.6,0.0
2016-03-11 11:00:00,3.2,98,100,206.0,5.1,0.0
2016-03-11 12:00:00,4.5,91,100,241.0,5.4,0.0
2016-03-11 13:00:00,5.5,85,80,306.0,6.0,0.0
2016-03-11 14:00:00,6.4,80,38,349.0,5.3,0.0
2016-03-11 15:00:00,6.9,76,27,334.0,5.6,0.0
2016-03-11 16:00:00,7.2,73,25,299.0,6.6,0.0
2016-03-11 17:00:00,7.2,71,11,211.0,7.4,0.0
2016-03-11 18:00:00,6.9,70,2,123.0,5.3,0.0
2016-03-11 19:00:00,6.1,75,13,31.0,8.0,0.0
2016-03-11 20:00:00,4.7,85,60,0.0,7.6,0.0
2016-03-11 21:00:00,2.9,93,89,0.0,7.9,0.0
2016-03-11 22:00:00,1.6,97,100,0.0,7.6,0.0
2016-03-11 23:00:00,0.8,99,100,0.0,7.8,0.0
2016-03-12 00:00:00,0.5,100,100,0.0,7.9,0.0
2016-03-12 01:00:00,0.5,100,100,0.0,5.9,0.0
2016-03-12 02:00:00,1.0,100,100,0.0,4.3,0.0
2016-03-12 03:00:00,1.5,100,100,0.0,3.1,0.0
2016-03-12 04:00:00,1.4,100,100,0.0,3.6,0.0
2016-03-12 05:00:00,1.6,100,100,0.0,4.2,0.0
2016-03-12 06:00:00,1.7,100,100,0.0,3.6,0.0
2016-03-12 07:00:00,1.6,100,100,0.0,3.6,0.0
2016-03-12 08:00:00,2.5,100,100,6.0,3.7,0.0
2016-03-12 09:00:00,3.0,99,100,46.0,4.0,0.0
2016-03-12 10:00:00,3.8,96,100,117.0,4.7,0.0
2016-03-12 11:00:00,4.9,91,100,230.0,3.0,0.0
2016-03-12 12:00:00,6.2,86,67,326.0,3.8,0.0
2016-03-12 13:00:00,7.9,79,50,464.0,4.0,0.0
2016-03-12 14:00:00,8.9,70,71,461.0,3.1,0.0
2016-03-12 15:00:00,9.3,65,94,423.0,1.5,0.0
2016-03-12 16:00:00,9.5,63,100,334.0,1.6,0.0
2016-03-12 17:00:00,9.4,62,100,181.0,2.6,0.0
2016-03-12 18:00:00,9.1,63,100,84.0,3.1,0.0
2016-03-12 19:00:00,8.1,70,100,25.0,5.2,0.0
2016-03-12 20:00:00,6.9,79,99,0.0,6.5,0.0
2016-03-12 21:00:00,5.7,86,98,0.0,6.8,0.0
2016-03-12 22:00:00,4.7,91,97,0.0,6.5,0.0
2016-03-12 23:00:00,4.2,94,81,0.0,5.5,0.0
2016-03-13 00:00:00,3.1,96,28,0.0,5.9,0.0
2016-03-13 01:00:00,2.5,97,23,0.0,6.1,0.0
2016-03-13 02:00:00,1.8,98,24,0.0,5.9,0.0
2016-03-13 03:00:00,1.1,98,18,0.0,6.3,0.0
2016-03-13 04:00:00,0.4,99,71,0.0,7.2,0.0
2016-03-13 05:00:00,-0.2,99,45,0.0,7.9,0.0
2016-03-13 06:00:00,-0.5,98,67,0.0,8.7,0.0
